answer_id,document_id,question_id,text,answer_start,answer_end,answer_category,question,file_name,context
839867,1461938,940707,"Asarda Chingizxon va Amir Temurning harbiy sanʼatlari, ularning harbiy safarlaridan ko‘zlangan maqsadlari, jahongirona yurishlari tarixi, davlatchilik siyosatlari harbiy mutaxassis Chor Rossiyasi generali nuqtayi nazaridan batafsil tahlil qilingan.",861,1109,,Chingizxon va Amir Temur ko'ragon kitobi nimalar haqida?,Dunyoni_titratgan_ikki_sarkarda_—_Chingizxon_va_Amir_Temur_koragon.txt,"olasini keltirishni joiz, deb topdik. Mazkur asar ham bir qarashda buyuk sarkardalar Chingizxon hamda Sohibqiron Amir Temur egallagan harbiy sanʼatlarni o‘rganishga bag‘ishlagandek tuyulsa ham, u aslida qanday qilib O‘rta Osiyoni bosib olishi mumkin, degan ritorik savolga javob tariqasida yozilgan. Asarda Chingizxon va Amir Temurning harbiy sanʼatlari, ularning harbiy safarlaridan ko‘zlangan maqsadlari, jahongirona yurishlari tarixi, davlatchilik siyosatlari harbiy mutaxassis Chor Rossiyasi generali nuqtayi nazaridan batafsil tahlil qilingan.
Bu kitob dastlab 1994 yilda “Xazina” ilmiy ijodiy ishlab chiqarish birlashmasi mablag‘i yordamida “Fan” nashriyotida chop etilgan (muharrirlar: Urfon Otajon. Yusuf Muzaffar). Mazkur nashrda muharrirlarning izohlari va Yusuf Muzaffarning so‘zboshisi ham bo‘lgan.
Shundan keyin ham asar bir necha mart"
839868,1461939,940708,Kitob 224 betdan iborat,692,715,,"Dunyo siyosat jamiyat kitobi necha betdan iborat?
",Dunyo_siyosat_jamiyat.txt,"ани ушбу нашрини тайёрлашда мамлакитимизнинг турли гўшаларидан таклиф ва истаклар билан мурожаат қилганларга ўз миннатдорчилигимизни билдирамиз.
Ушбу китобнинг 10 нашрига 127 ўзгартириш, тўлдириш ислоҳ қилиш, аниқлик киритиш, янгилаш амалга оширилди.
Барча маълумотлар расмий манбаларга асосланган.

Kitob 224 betdan iborat. 2019-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/dunyo-siyosat-zhamiyat"
839870,1461940,940710,Ushbu qo‘llanma-maʼlumotnoma yoshlarning ommabop va muxtasar bilimlarga ega bo‘lishlariga xizmat qiladi.,33,137,,"Dunyo siyosat jamiyat kimlarga foydali bo'lishi mumkin?
",Dunyo_siyosat_jamiyat_(13-nashr).txt,"Dunyo siyosat jamiyat (13-nashr)
Ushbu qo‘llanma-maʼlumotnoma yoshlarning ommabop va muxtasar bilimlarga ega bo‘lishlariga xizmat qiladi. Qo‘llanma o‘qituvchilar, talabalar, akademik litsey va kasb-hunar maktablari o‘quvchilari, abituriyentlar, turli kasb egalari va barcha bilimga qiziquvchilarga mo‘ljallangan. Ushbu qo‘llanmani yaratilishiga (2000-yil) professor A.P.Parpiyevning g‘oyasi asos bo‘lgan.
Qo‘llanmani ushbu nashrini tayyo"
839872,1461941,940712,Kitob 288 betdan iborat. 2018-yilda chop etilgan.,605,654,,"Dunyo xalqlari maqollari necha betdan iborat va qachon chot etilgan?
",Dunyo_xalqlari_maqollari.txt,"qisqa matal ko‘rinishida ham ifodalanadi.
Ushbu to‘plamda maqollar bilan birga muayyan xalq haqida tegishli maʼlumotlar berilgani bilan ham o‘ziga xos. Shu jihati bilan mazkur tuhfamiz sizning kitob javoningizdan munosib o‘rin oladi, degan umiddamiz. To‘plam keng kitobxonlar ommasiga mo‘ljallangan.
Kitob 288 betdan iborat. 2018-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/dunyo-halklari-makollari"
839874,1461942,940714,"Ushbu ruhiy ozuqa - Ahmad ibn Abdurahmon al-Kumushxonaviyning “Romuzul-ahodis” (Hadislar dengizi) to‘plami hamda ""Avrodi Qurʼoniy"" (Hafta kunlari davomida o‘qiladigan Qurʼoniy zikr-duolar), Rasululloh sollallohu alayhi va sallamning muborak amrlari va sahobai kiromdan Muhammad ibn Usmon roziyallohu anhu tomonidan Qurʼoni karimdan olingan yetti kunlik avrod, ""Tafsiri Hilol"" va boshqa manbalardan foydalanilgan.",30,442,,Duoning qabul bo'lish sirlari kitob manbaalarni haqida ma'lumot bering?,Duoning_qabul_bolish_sirlari.txt,"Duoning qabul bo'lish sirlari
Ushbu ruhiy ozuqa - Ahmad ibn Abdurahmon al-Kumushxonaviyning “Romuzul-ahodis” (Hadislar dengizi) to‘plami hamda ""Avrodi Qurʼoniy"" (Hafta kunlari davomida o‘qiladigan Qurʼoniy zikr-duolar), Rasululloh sollallohu alayhi va sallamning muborak amrlari va sahobai kiromdan Muhammad ibn Usmon roziyallohu anhu tomonidan Qurʼoni karimdan olingan yetti kunlik avrod, ""Tafsiri Hilol"" va boshqa manbalardan foydalanilgan.
Nashrga tayyorlovchi: Ahmadjon Boyqobilov
Kitob 128 betdan iborat. 2022-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/duoning-kabul-bulish-sirlari"
839859,1461931,940700,Dr. J. Turboniy:,0,16,,Tarix yo‘nalishini o‘zgartira olgan Islom ummatining 100 nafar buyuk shaxsi kitobini kim yozgan?,Dr_J_Turboniy_Tarix_yonalishini_ozgartira_olgan_Islom_ummatining_100_nafar_buyuk_shaxsi.txt,"Dr. J. Turboniy: Tarix yo‘nalishini o‘zgartira olgan Islom ummatining 100 nafar buyuk shaxsi
Alloh taologa hamd, janobi Payg‘ambarimizga durudu salavotlar bo‘lsin!
Qo‘lingizdagi ushbu uzoq kutilgan kitob Allohning fazli bilan dunyo yuzini ko‘rib turibdi. U islom dunyosida mashhur va ko‘p o‘qilgan (bestseller) kitob"
839860,1461932,940701,Kitob 182 betdan iborat.,209,233,,Sharqning eng buyuk hukmdori Temur kitobi necha sahifadan iborat?,Dundar_Alp_Sharqning_eng_buyuk_hukmdori_Temur.txt,"Dundar Alp: Sharqning eng buyuk hukmdori Temur
Китобда Амир Темурнинг шахсий жасурлиги, у ҳукмронлик қилган даврдаги халқ жасорати, меҳр-оқибат, садоқат каби умрбоқий туйғулар ёрқин бўёқларда акс эттирилган.

Kitob 182 betdan iborat.
Ko'proq: https://asaxiy.uz/uz/product/dundar-alp-sharkning-eng-buyuk-hukmdori-temur"
839876,1461943,940716,Kitob 128 betdan iborat,510,533,,"Duoning qabul bo'lish sirlari necha sahifadan iborat?
",Duoning_qabul_bolish_sirlari_Zikr_salavot_va_duolar.txt,"o‘qiladigan Qurʼoniy zikr-duolar), Rasululloh sollallohu alayhi va sallamning muborak amrlari va sahobai kiromdan Muhammad ibn Usmon roziyallohu anhu tomonidan Qurʼoni karimdan olingan yetti kunlik avrod, ""Tafsiri Hilol"" va boshqa manbalardan foydalanilgan.
Nashrga tayyorlovchi: Ahmadjon Boyqobilov
Kitob 128 betdan iborat. 2022-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/duoning-kabul-bulish-sirlari-zikr-salavot-va-duolar"
839897,1461955,940737,"""Men albatta qaytaman..."" asari rus ayoli va sharq erkagi orasidagi ishqning rostgo‘y qissasidir. Mentalitetlar orasidagi tafovut va turli shart-sharoitlarning tazyig‘iga qaramay ular bir-birlari sari g‘ovlarni yengib o‘tishadi.",429,657,,Elchin Safarli: Men albatta qaytaman qanday kitob?,Elchin_Safarli_Men_albatta_qaytaman.txt,"sam ham, unda baxt izlab Sharqqa jo‘nab ketgan butun bir ayollar avlodning ovozini eshitaman. Men hech qachon baxt bu yerda, vatanimda yo‘q demaganman va demayman ham. U - mavjud.
Kim uchundir, ko‘pchilik uchun. Ammo baxt tushunchasini umumlashtirmoqning iloji yo‘q, har kim uni o‘zicha tushunadi...
""Men albatta qaytaman..."" asari rus ayoli va sharq erkagi orasidagi ishqning rostgo‘y qissasidir. Mentalitetlar orasidagi tafovut va turli shart-sharoitlarning tazyig‘iga qaramay ular bir-birlari sari g‘ovlarni yengib o‘tishadi.
""Men albatta qaytaman..."" - davr ruhini tasvirlagan roman bo‘lib, Safarli bir taqdir qissasi orqali baxt izlab Sharqqa yo‘l olgan butun bir rus qizlari avlodining hayot yo‘lini bayon qilib beradi.
Kitob 288 betdan iborat. 2021-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/elchin-safarli"
839878,1461944,940718,Тўплам кенг китобхонлар оммаси ва адабиёт ихлосмандларига мўлжалланган.,444,515,,Эдгар Аллан По: Тик қоялар қиссаси кимлар учун фойдали?,Edgar_Allan_Po_Tik_qoyalar_qissasi.txt,"ини қўйган Эдгар Аллан По ҳикоялари том маънода мантиқий мулоҳазалар ҳамда далиллар асосида эртаклардир. Муаллиф ўз ҳикояларида воқеалар ривожи давомида инсон тийнатини, тахайюлини ўткир қалам тиғи остида таҳлил этади.
Мазкур тўпламга Эдгар По ижодининг турли босқичларидаги сара ҳикоялари жамланди.
Тўплам кенг китобхонлар оммаси ва адабиёт ихлосмандларига мўлжалланган.


Kitob 204 betdan iborat. 2018-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/edgar-allan-po-tik-koyalar-kissasi"
839898,1461956,940738,Kitob 216 betdan iborat.,506,530,,Elchin Safarli: Qaytganimda uyda bo‘l... kitobi necha betdan iborat?,Elchin_Safarli_Qaytganimda_uyda_bol.txt,"арчаси ўзгарса-да, бир нарса оҳанграбодек бизни бир-биримизга тортаверади: муҳаббат абадий қовуштирувчидир.
Ҳозирча эса мен яшаяпман- гоҳ севаман, гоҳ эса севишдан толиқаман. Лаҳзаларни эслаб қоламан, улар ҳақида эртага ёки ҳаётимнинг донишманд йилларида ёзиш учун бу хотираларни авайлаб сақлайман.

Kitob 216 betdan iborat. 2019-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/elchin-safarli-qajtganimda-ujda-bul"
839899,1461957,940739," Асар рус аёлининг мусофирчиликдаги ҳаётида содир бўлган воқеаларга асосланган бўлиб, аёллар ҳақида, севги, ёлғизлик, эътиқод ва хиёнатлар борасида ҳикоя қилади.",99,260,,Элчин Сафарли: Қайтиши йўқ манзил қандай китоб?,Elchin_Safarli_Qaytishi_yoq_manzil.txt,"Elchin Safarli: Qaytishi yo‘q manzil
""Қайтиши йўқ манзил"" - ҳақиқий Шарқ акс эттирилган очиқ роман. Асар рус аёлининг мусофирчиликдаги ҳаётида содир бўлган воқеаларга асосланган бўлиб, аёллар ҳақида, севги, ёлғизлик, эътиқод ва хиёнатлар борасида ҳикоя қилади.
""Қайтиши йўқ манзил"" - қайноқ ваннадан кейинги муздек душ қабулига ўхшайди. ""Босфорнинг ширин тузи"" асари муаллифи мелодрама услубидан узоқлашиб, китобхон муҳокамасига ҳаётнинг аччиқ ҳақиқатлқрини тақдим қилади.
""Ҳаёт ҳақидаги тасаввурларнинг оёғини осмондан қиладиган, ўта таъсирли ушбу роман тубан"
839900,1461958,940740, 2021-yilda chop etilgan.,782,807,,Elchin Safarli: Seni va’da qilgandi hayot qachon chop etilgan?,Elchin_Safarli_Seni_vada_qilgandi_hayot.txt,"n judo bo‘lmay turib qayta kashf qilish mumkinmas. Yo‘qotganing o‘rnida tubsiz va bo‘m-bo‘sh jarliklar qoladi. Ularni to‘ldirishga urinarkansan, hayotni kuchliroq qadrlashga o‘rganasan.
Yo‘qotganlarimiz bizga qayg‘u va azob emas, sinov bo‘laqolsin... Yaratgandan shuni so‘ra!
Kitob 320 betdan iborat. 2021-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/elchin-safarli-seni-vada-qilgandi-hayot"
839880,1461945,940720,"Qissa jiddiy masalalarga bag‘ishlangan bo‘lsa-da, hazil-mutoyibaga, yumorga, kinoya va pichinglarga juda boy. Qisqacha aytganda ham kulasiz, ham yig‘lagudek bo‘lasiz.",324,490,,"Efraim Sevela: To‘xtating samolyotni, tushib qolaman qanday foyda olishim mumkin?",Efraim_Sevela_Toxtating_samolyotni_tushib_qolaman.txt,"g samolyotni, tushib qolaman
Efraim Sevela – sobiq sho‘ro yozuvchisi, lekin umrining so‘nggi yillari Amerika Qo‘shma Shtatlarida va Isroilda kechgan. Qo‘lingizdagi qissa sovet tuzumining so‘nggi yillarida yozilgan bo‘lib, unda yuksak mahorat bilan bu tuzumning turli-tuman nuqsonlari ochib berilgan.
Qissa jiddiy masalalarga bag‘ishlangan bo‘lsa-da, hazil-mutoyibaga, yumorga, kinoya va pichinglarga juda boy. Qisqacha aytganda ham kulasiz, ham yig‘lagudek bo‘lasiz. «Gap kelganda otangni ham ayama» deganlaridek, muallif qissaning biron o‘rnida soxta pafosga berilmaydi, quruq va puch tasvirdan, balandparvoz gaplardan qochadi. Bu esa qissaga o‘ziga xos rang va joziba bag‘ishlaydi va maroqli (bir tekisda ravon va tez) o‘qiladi.
Zamonaviy so‘zlashuvda, mantiqsiz, "
839881,1461946,940721,Tarjimon Umida Adizova,384,406,,Egasiz joynamoz (Hikoyalar to'plami) kitob tarjimoni kim?,Egasiz_joynamoz_(Hikoyalar_toplami).txt,"‘oyasi bilan xarakterlanadi. Shu maʼnoda muhtaram o‘quvchilarimizga taqdim etilayotgan mazkur hikoyalar jamlanmasi o‘zining sodda, ravon tili va hayotiyligi bilan eʼtiborga molik. Kitobga zamonaviy turk yozuvchilarining bir turkum hikoyalari jamlangan.
Kitob keng kitobxonlar ommasiga mo‘ljallangan.
Tarjimon Umida Adizova
Kitob 152 betdan iborat. 2022-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/egasiz-zhoinamoz-hikoyalar-tuplami"
839882,1461947,940722, 2020-yilda chop etilgan.,114,139,,Egri va to‘g‘ri (O‘zbek xalq ertaklari) kitobi qachon nashr etilgan?,Egri_va_togri_(Ozbek_xalq_ertaklari).txt,"Egri va to‘g‘ri (O‘zbek xalq ertaklari)
Kichik yoshdagi bolajonlar uchun ajoyib ertaklar.
Kitob 128 betdan iborat. 2020-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/egri-va-tugri-zbek-halq-ertaklari"
839883,1461948,940723,"Tarjimon va nashrga tayyorlovchilar:
Muhammadolim Muhammasiddiqov - siyosiy fanlar doktori, O‘zbekiston xalqaro islom akademiyasi professori
Zokirjon Haydarov - mustaqil tadqiqotchi",597,778,,Ehson Shenojak: Islom iqtisodi. Global inqirozdan chiqish kitobi kimlar tomonidan nashr etilgan?,Ehson_Shenojak_Islom_iqtisodi_Global_inqirozdan_chiqish.txt,"hunchalarini keng ommaga yetkazish mushkul ish bo‘lib qolmoqda.
Qo‘lingizdagi ushbu kitob Turkiyaning mashhur ilohiyotchi olimi doktor Ehson Shenojakning mazkur mavzudagi uzoq yillik izlanishlari mevasi bo‘lib, unda ""Islom iqtisodiyoti"" mavzusi sodda tarzda, aniq dalillar asosida sharhlab berilgan.
Tarjimon va nashrga tayyorlovchilar:
Muhammadolim Muhammasiddiqov - siyosiy fanlar doktori, O‘zbekiston xalqaro islom akademiyasi professori
Zokirjon Haydarov - mustaqil tadqiqotchi
Kitob 192 betdan iborat. 2022-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/ehson-shenozhak-islom-iktisodi-global-inkirozdan-chikish"
839884,1461949,940724,Kitob 128 betdan iborat,439,462,,"Ehson Shenojak: Namoz qalb gavhari kitobi necha sahifadan iborat?
",Ehson_Shenojak_Namoz_qalb_gavhari.txt,"ohu Akbar"" bilan boshlanadi? Fotihani o‘qiyotganimizda, aslida, nima deymiz? Namozning qabul qilinganligini qanday bilamiz?
Rasululloh nega musibat paytida namoz o‘qidilar?
Mashhur turk olimi doktor Ehson Shenojak qalamiga mansub mazkur kitobda shu kabi savollarga batafsil javob topishingiz mumkin.
Kitob 128 betdan iborat. 2023-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/ehson-shenojak-namoz-qalb-gavhari"
839889,1461950,940729,Yapon xalqining uzoq umr ko'rishi va baxtli hayot kechirishining siri bo'lmish IKIGAI haqida bilib olasiz. ,70,177,,"Ektor Garsia, Fransesk Mirales : Ikigay kitobi nima haqida ma'lumot beradi?",Ektor_Garsia_Fransesk_Mirales__Ikigay.txt,"Ektor Garsia, Fransesk Mirales : Ikigay
Siz bu kitobni o'qir ekansiz, Yapon xalqining uzoq umr ko'rishi va baxtli hayot kechirishining siri bo'lmish IKIGAI haqida bilib olasiz. Nafaqat IKIGAI, balki bugungi kunda ommalashib, barchani o'ziga tortayotgan bir qator yangi asr ilmlari bo'lmish: Morita terapiyasi, Naikan meditatsiyasi, logoterapiya kabilarning qimmatli bilimlari sohibiga aylana olasiz. Va ularni qanday qilib osonlik bilan hayotingizga tatbiq qilishni ham aynan a"
839891,1461951,940731,"""Bilsang edi..."" - bu bir ayol nochorligi haqidagi qissadir. U haqida faqat kundalikning oppoq sahifalariga ishonib izhor qilishing mumkin, xolos.",358,504,,Elchin Safarli: Bilsang edi... qanday kitob?,Elchin_Safarli_Bilsang_edi.txt,": ""Ayt-chi, meni sevasanmi?. Sen ancha paytgacha javob bermading, ammo keyin dafʼatan deding: ""Birga bo‘lishimiz yoqadi. Shuning o‘zi yetarlimasmi?"" O‘sha onda men ayol sifatida barcha narsalar - o‘z hayotim, sevimli kishim tuyg‘ulari, atrofdagi olamni go‘zallashtira olishga qodirligimni angladim"".
""Bilsang edi..."" - bu bir ayol nochorligi haqidagi qissadir. U haqida faqat kundalikning oppoq sahifalariga ishonib izhor qilishing mumkin, xolos. Bu qissa tuyg‘ular, kutishlar, shubhalar va hayotni yangidan boshlashga ko‘maklashuvchi hadiklar haqidadir"".
Rus tilidan Olloyor Begaliyev tarjimasi.
Kitob 256 betdan iborat. 2022-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/elchin-safarli-bilsang-edi"
839892,1461952,940732,"t;
Kitob 272 betdan ibo",43,66,,Elchin Safarli: Bosforning totli tuzi necha sahifadan iborat?,Elchin_Safarli_Bosforning_totli_tuzi.txt,"Elchin Safarli: Bosforning totli tuzi
/h2&gt;
Kitob 272 betdan iborat. 2021-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/elchin-safarli-bosforning-totli-tuzi"
839894,1461953,940734,"Ушбу роман ҳақиқий, баркамол севгининг борлиги ва севилиб яшаш -  чинакам бахт эканлигини тараннум этади. Мазкур асар орқали севги билан сирлашиб, бахт билан дўстлашиб қоласиз, деган умиддамиз.",872,1065,,Элчин Сафарли: Чироғи порлаган уй нималар ҳақида?,Elchin_Safarli_Chirogi_porlagan_uy.txt,"о унинг ҳеч ким билмайдиган дарду армонлари, ўйланмаган бахту иқболлари бор. Ҳар бир қалбнинг ўзгача идроки, тафаккур қаноти бўлганидек, албатта, меҳру муҳаббати ҳамда иймон-эътиқоди ҳам мавжуддир. Инсон умрини бахт машъали маёқ бўлиб безар экан, унинг ҳаёти уйни ёритган чироқ каби ёруғ бўлаверади.
Ушбу роман ҳақиқий, баркамол севгининг борлиги ва севилиб яшаш -  чинакам бахт эканлигини тараннум этади. Мазкур асар орқали севги билан сирлашиб, бахт билан дўстлашиб қоласиз, деган умиддамиз.
Рус тилидан Оллоёр Бегалиев таржимаси
Kitob 288 betdan iborat. 2020-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/elchin-safarli-chirogi-porlagan-uj"
839896,1461954,940736, 2021-yilda chop etilgan.,1235,1260,,Elchin Safarli: Dengiz haqida so‘zlab ber menga qachon nashr etilgan?,Elchin_Safarli_Dengiz_haqida_sozlab_ber_menga.txt,"yashab o‘tishi -  faqat o‘ziga bog‘liq.
Ushbu asar bizni hayotga teranroq qarashga, yorug‘likka intilish bilan orzularimizni ro‘yobga chiqarish hamda vaqtni isrof qilmaslikka daʼvat etadi. Buning uchun sevishga shoshilmog‘imiz, nafas olishimizda esa muhabbat bo‘lmog‘i lozim.
Kitob 328 betdan iborat. 2021-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/elchin-safarli-dengiz-haqida-suzlab-ber-menga"
840213,1461481,941053,Abul Izz Hanafiy,342,358,,"""Aqiydatut Tahoviya""  shorihlaridan biri kim?",Ahmad_Muhammad_Tursun_Mominning_aqidasi.txt,"Bu asarga aqida bobida eng moʻtabar manbalardan sanalgan misrlik atoli olim Abu Jaʼfar Varro Ahmad ibn Muhammad Tahoviyning ""Aqiydatut Tahoviya"" asari asos qilib olindi. Ushbu asarning matnini imom Tahoviy bundan qariyb o‘n bir yarim asr muqaddam yozganlar. Oradan taxminan besh asr o‘tganidan so‘ng Abul Izz Hanafiy o‘sha matnni sharh qilganlar. Bundan o‘n yilcha oldin ustoz Muhammad Anvar Badaxshoniy Abul Izz Hanafiyning sharhini talxiys qilganlar. Yaʼni, asarning mazmuniga futur yetkazmagan xolda tafsilotlarini qisqartirib, ixchamlashtirgan.
Kitob 216 betdan iborat. 2021-yilda chop etilgan.
Ko'proq: https://"
839901,1461959,940741,"Elchin Safarli: Sensiz xotiralar yo'q
Ushbu kitobda muhabbat uning sahifalaridan ham ko‘proqdir. Mayus, quvnoq, nochor hamda ilhomlantiruvchi muhabbatdan.
Agar sevsangiz, uning mazmunidan qatʼiy nazar sevishda davom etavering. Yolg‘iz bo‘lsangiz, bir narsani esingizdan chiqarmang - muhabbat baʼzida ko‘zga ilinmas darajada kichik bo‘ladi, ammo u doim sizni o‘rab turadi. Sizda va ularning botinida. Nima bo‘lganda ham muhabbatga ishoning.",0,439,,Elchin Safarli ning muhabbat haqidagi kitobi?,Elchin_Safarli_Sensiz_xotiralar_yoq.txt,"Elchin Safarli: Sensiz xotiralar yo'q
Ushbu kitobda muhabbat uning sahifalaridan ham ko‘proqdir. Mayus, quvnoq, nochor hamda ilhomlantiruvchi muhabbatdan.
Agar sevsangiz, uning mazmunidan qatʼiy nazar sevishda davom etavering. Yolg‘iz bo‘lsangiz, bir narsani esingizdan chiqarmang - muhabbat baʼzida ko‘zga ilinmas darajada kichik bo‘ladi, ammo u doim sizni o‘rab turadi. Sizda va ularning botinida. Nima bo‘lganda ham muhabbatga ishoning.
Muhabbat va hayot abadiy egizak hamda barhayotdir. Biz yozuvchi Elchin Safarlining “Sensiz xotiralar yo‘q”, shuningdek, “Bosfor tubidagi muhabbat” asarlarida muhabbatning yangi kuyini tinglaymiz. Ulardan o‘zgacha zavq va surur olamiz. Yashashga ishtiyoq va sevgining otashin tug‘yoni har bir yurakni"
840215,1461482,941055,Ahmad Muhammad Tursun: Muhammad (sollallohu alayhi vasallam)ga sodiq Muhammad Sodiq,0,83,,Shayx Muhammad Sodiq Muhammad Yusuf haqida qanday kitob bor?,Ahmad_Muhammad_Tursun_Muhammad_(sollallohu_alayhi_vasallam)ga_sodiq_Muhammad_Sodiq.txt,"Ahmad Muhammad Tursun: Muhammad (sollallohu alayhi vasallam)ga sodiq Muhammad Sodiq
Ushbu yodnoma kitob payg‘ambarlarning sayyidi Muhammad sollallohu alayhi vasallamga bir umr sodiqlik bilan hayot kechirgan ulug‘ olim, fazilatli shayx Muhammad Sodiq Muhammad Yusuf rahimahulloh (1952–2015) haqlarida zamondoshlarining xotiralaridan iborat. Bular davrimizning benazir olimi, millat va"
840219,1461483,941059,Салоҳиддин Айюбий,726,743,,Қуддусни забт этган саркарда ким эди?,Ahmad_Muhammad_Tursun_Salohiddin_Ayyubiy.txt,"инг билим ва савияларини кенгайтиришда, дунёқарашларини ҳар томонлама бойитишда, улуғларимизнинг ҳаётларидан ибрат олиш, уларга эргашиб, хулқ-феълларини ўнглашда ёрдам ва фойда келтиришдан умидвормиз.
Ушбу китобча машҳур саркардалардан бири, айюбийлар сулоласининг асосчиси, Муқаддас замин халоскори Салоҳиддин Айюбийнинг ҳаёти ва жўшқин саркардалик ишларига бағишланади.

Kitob 100 betdan iborat. 2018-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/ahmad-muhammad-tursun-salohiddin-ajyubij"
840221,1461484,941061,‎«Sahihi Buxoriy»,395,412,,Qurʼoni karimdan keyingi ikkinchi ishonchli manba qaysi?,Ahmad_Muhammad_Tursun_Sohilsiz_dengiz.txt,"mmad ibn Ismoil ‎Buxoriyning hayot yo‘llari, hasbi hollari, ilmiy faoliyatlari haqida hikoya qiladi. Muhaddislar ‎sultoni, Rasululloh sollallohu alayhi vasallam hadislarining “tabibi”, nabaviy hadislarning ‎sahihlarini ajratib, ulardan Qurʼoni karimdan keyingi ikkinchi ishonchli manba darajasidagi ‌‎«Sahihi Buxoriy» hadislar to‘plamini tuzgan bu ulug‘ alloma, muhaddislar sultoni, imomud-dunyo, ‎olimlar peshvosi butun dunyoda maʼlum va mashhur. Asar Imom Buxoriy rahmatullohi alayh ‎haqlaridagi ishonchli ilmiy manbalar, taniqli Islom ulamolarining asarlariga tayangan holda yozilgan.
Kitob 256 betdan iborat. 2019"
840223,1461485,941063,адолатли ва тақвоси,774,793,,"Умар ибн Абдулазиз розияллоҳу анҳунинг ""иккинчи Умар"" дейилишига сабаб нима эди?",Ahmad_Muhammad_Tursun_Umar_ibn_Abdulaziz.txt,"шларини ҳар томонлама бойитишда, улуғларимизнинг ҳаётларидан ибрат олиш, уларга эргашиб, хулқ-феълларини ўнглашда ёрдам ва фойда келтиришдан умидвормиз.
Ушбу китобча ""Хулафои роишдин"" нинг ""бешинчиси"" деб ном олган, қирқ йил умр кўриб, элни адолат билан бошқарган уммавий султонларнинг саккизинчиси, адолатли ва тақвоси туфайли бобоси Умар ибн Хаттоб розияллоху анҳуга ишоратан ""Иккинчи Умар"" деб аталган Абу Ҳафс Умар ибн Абдулазиз ибн Марвон раҳматуллоҳи алайҳнинг ҳаёти ва фаолияти ҳақида ҳикоя қилади.

Kitob 96 betdan iborat. 2019-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/ahmad-muhammad-tursun-uma"
840225,1461486,941065,250 ming,597,605,,Ikkimiz haqimizda so'zlab ber menga kitobi Turkiyada oz vaqtda qancha sotilgan?,Ahmet_Batman_Ikkimiz_haqimizda_sozlab_ber_menga.txt,"ning qadrini bilmaydigan inson esa na qilgan orzulariga yetisha oladi, na baxtli bo‘la oladi.
Sharq-ziyo-zakovat nashriyoti tomonidan navbatdagi ommabop asar nashrga tayyorlandi. Muhabbat, oilaviy rishtalar, ayriliq va hijronning zamonaviy kuychisi yozuvchi Ahmet Batmanning Turkiyada qisqa muddatda 250 ming nusxada sotilgan ""Ikkimiz haqimizda so‘zlab ber menga"" asari endi o‘zbek tilida.
Kitob 216 betdan iborat. 2022-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/ahmet-batman-ikkimiz-hakimizda-suzlab-ber-menga"
840227,1461488,941067,"tasodifiy uchrashuvlar, ishqiy kechinmalar, bolalik xotiralari, qalb iztiroblari, ijod namunalaridan parchalar",332,442,,Samoga uchgan maktub nima haqida?,Ahmet_Batman_Samoga_uchgan_maktub.txt,"ub
Turk adibi Ahmet Batman qalamiga mansub navbatdagi kitob sevgi-muhabbat deya atalmish sirli tuyg‘u iztiroblarini boshidan kechirgan, hanuz o‘z yorini izlayotgan, o‘zining baxt qo‘rg‘oni yaratish uchun kurashayotgan oshiq va maʼshuqalarga ruhiy malham bo‘lib xizmat qiladi, degan umiddamiz. Asarda tasodifiy uchrashuvlar, ishqiy kechinmalar, bolalik xotiralari, qalb iztiroblari, ijod namunalaridan parchalar mahorat bilan bayon qilinadi.
Kitob 216 betdan iborat. 2023-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/ahmet-batman-samoga-uchgan-maktub"
